SM_1_smiles,SM_2_smiles,Product_smiles,Ligand_smiles,Base_smiles,Solvent_smiles,Yield_performer,Yield,SM_1_Compound_Name,SM_2_Compound_Name,Product_Compound_Name,Ligand_Compound_Name,Base_Compound_Name,Solvent_Compound_Name
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,O=CN(C)C,0.4928,49.28,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,"N,N-dimethylformamide"
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,O=CN(C)C,0.2311,23.11,6-bromoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,CC#N,0.853,85.3,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,acetonitrile
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[Na+].[OH-],C1CCCO1,0.6018,60.18,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydroxide,tetrahydrofuran
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[K+].[OH-],CO,0.4408,44.08,6-bromoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium hydroxide,methanol
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.4266,42.66,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium phosphate,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,0.1245,12.45,quinolin-6-yl trifluoromethanesulfonate,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium phosphate,acetonitrile
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,O=CN(C)C,0.3337,33.37,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,"N,N-dimethylformamide"
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],O=CN(C)C,0.2113,21.13,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,"N,N-dimethylformamide"
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[K+].[OH-],CC#N,0.1991,19.91,6-bromoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium hydroxide,acetonitrile
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],O=CN(C)C,0.2119,21.19,6-bromoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,"N,N-dimethylformamide"
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,C1CCCO1,0.4834,48.34,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],C1CCCO1,0.4085,40.85,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",cesium fluoride,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],CO,0.3273,32.73,quinolin-6-yl trifluoromethanesulfonate,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,methanol
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],CO,0.2589,25.89,6-bromoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,methanol
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],CO,0.5091,50.91,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",cesium fluoride,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,O=CN(C)C,0.213,21.3,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,"N,N-dimethylformamide"
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CC#N,0.3546,35.46,quinolin-6-yl trifluoromethanesulfonate,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,acetonitrile
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,C1CCCO1,0.6184,61.84,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,O=CN(C)C,0.1618,16.18,quinolin-6-yl trifluoromethanesulfonate,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[K+].[OH-],CO,0.8818,88.18,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium hydroxide,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],C1CCCO1,0.1971,19.71,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,tetrahydrofuran
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CO,0.6723,67.23,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,methanol
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,CC#N,0.0642,6.42,6-chloroquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",,acetonitrile
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],O=CN(C)C,0.2984,29.84,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",cesium fluoride,"N,N-dimethylformamide"
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,O=CN(C)C,0.1957,19.57,6-bromoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,"N,N-dimethylformamide"
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CO,0.2706,27.06,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],O=CN(C)C,0.2137,21.37,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,C1CCCO1,0.4065,40.65,potassium trifluoro(quinolin-6-yl)borate,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,tetrahydrofuran
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],CC#N,0.1919,19.19,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,acetonitrile
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CO,0.1586,15.86,quinolin-6-yl trifluoromethanesulfonate,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,methanol
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],C1CCCO1,0.5739,57.39,quinolin-6-yl trifluoromethanesulfonate,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.6916,69.16,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium phosphate,methanol
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CC#N,0.7315,73.15,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,acetonitrile
